0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000029802322388e-01,0.000000000000000000e+00,2.000000029802322388e-01,-1.250000000000000000e-01,1.000000014901161194e-01,-1.250000000000000000e-01,0.000000000000000000e+00,-1.250000000000000000e-01,-1.000000014901161194e-01,-1.250000000000000000e-01,-2.000000029802322388e-01,-1.250000000000000000e-01,-2.000000029802322388e-01,0.000000000000000000e+00,-2.000000029802322388e-01,1.250000000000000000e-01,-1.000000014901161194e-01,1.250000000000000000e-01,0.000000000000000000e+00,1.250000000000000000e-01,1.000000014901161194e-01,1.250000000000000000e-01,2.000000029802322388e-01,1.250000000000000000e-01
1.000000014901161194e-01,9.404998272657394409e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.404998272657394409e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.404998627400762770e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.404998627400762423e-02,0.000000000000000000e+00,2.009405046701431274e-01,0.000000000000000000e+00,2.009405046701431274e-01,-1.250000000000000000e-01,1.009405031800270081e-01,-1.250000000000000000e-01,9.404998272657394409e-04,-1.250000000000000000e-01,-9.905949980020523071e-02,-1.250000000000000000e-01,-1.990595012903213501e-01,-1.250000000000000000e-01,-1.990595012903213501e-01,0.000000000000000000e+00,-1.990595012903213501e-01,1.250000000000000000e-01,-9.905949980020523071e-02,1.250000000000000000e-01,9.404998272657394409e-04,1.250000000000000000e-01,1.009405031800270081e-01,1.250000000000000000e-01,2.009405046701431274e-01,1.250000000000000000e-01
2.000000029802322388e-01,2.801238093525171280e-03,0.000000000000000000e+00,1.370319514535367489e-03,1.860738359391689301e-02,0.000000000000000000e+00,1.370319537818431854e-02,1.860738312267173900e-02,2.926115698005599675e-01,1.495056152343750000e-01,9.202384495270975184e-02,2.926115698005599786e+00,2.028010487556457520e-01,2.740638155955821276e-04,2.029723376035690308e-01,-1.247258186340332031e-01,1.029724329710006714e-01,-1.248628497123718262e-01,2.972527872771024704e-03,-1.249998807907104492e-01,-9.702737629413604736e-02,-1.251369118690490723e-01,-1.970272809267044067e-01,-1.252739429473876953e-01,-1.971985697746276855e-01,-2.740638155955821276e-04,-1.973698586225509644e-01,1.247258186340332031e-01,-9.736995398998260498e-02,1.248628497123718262e-01,2.629948314279317856e-03,1.249998807907104492e-01,1.026298552751541138e-01,1.251369118690490723e-01,2.026297599077224731e-01,1.252739429473876953e-01
3.000000119209289551e-01,5.562265403568744659e-03,3.783492275033495389e-06,1.805073348805308342e-03,2.761027403175830841e-02,3.783492138609290123e-05,4.347538575530052185e-03,2.761030080377893658e-02,6.296355061522834751e-02,3.151300922036170959e-02,9.002917681107196202e-02,-2.296480191853316200e+00,2.055619359016418457e-01,3.647979756351560354e-04,2.057875692844390869e-01,-1.246349960565567017e-01,1.057877391576766968e-01,-1.248155087232589722e-01,5.787899252027273178e-03,-1.249960139393806458e-01,-9.421193599700927734e-02,-1.251765191555023193e-01,-1.942117810249328613e-01,-1.253570318222045898e-01,-1.944374144077301025e-01,-3.572309797164052725e-04,-1.946630477905273438e-01,1.246425658464431763e-01,-9.466320276260375977e-02,1.248230785131454468e-01,5.336631555110216141e-03,1.250035762786865234e-01,1.053364723920822144e-01,1.251840889453887939e-01,2.053363025188446045e-01,1.253646016120910645e-01
4.000000059604644775e-01,9.203806519508361816e-03,1.035674722515977919e-05,2.753156702965497971e-03,3.641540557146072388e-02,6.573255086550489068e-05,9.480832144618034363e-03,3.641546379808079104e-02,1.040475242651970889e-01,5.216494575142860413e-02,8.805162994301851676e-02,4.108397364996873025e-01,2.092030495405197144e-01,5.609874497167766094e-04,2.095471918582916260e-01,-1.244385391473770142e-01,1.095475703477859497e-01,-1.247138530015945435e-01,9.547950699925422668e-03,-1.249891668558120728e-01,-9.045167267322540283e-02,-1.252644807100296021e-01,-1.904512941837310791e-01,-1.255397945642471313e-01,-1.907954365015029907e-01,-5.402739043347537518e-04,-1.911395788192749023e-01,1.244592517614364624e-01,-9.113995730876922607e-02,1.247345656156539917e-01,8.859662339091300964e-03,1.250098794698715210e-01,1.088592857122421265e-01,1.252851933240890503e-01,2.088589072227478027e-01,1.255605071783065796e-01
5.000000000000000000e-01,1.370633952319622040e-02,2.275295628351159394e-05,3.949552308768033981e-03,4.502532258629798889e-02,1.239620905835181475e-04,1.196395419538021088e-02,4.502549393849740456e-02,1.061870067955755920e-01,5.324359238147735596e-02,8.610030140416609357e-02,2.139482530378500336e-02,2.137047797441482544e-01,8.126613683998584747e-04,2.141984701156616211e-01,-1.241863593459129333e-01,1.141992509365081787e-01,-1.245813146233558655e-01,1.420003268867731094e-02,-1.249762699007987976e-01,-8.579918742179870605e-02,-1.253712177276611328e-01,-1.857984066009521484e-01,-1.257661730051040649e-01,-1.862920969724655151e-01,-7.671554340049624443e-04,-1.867857873439788818e-01,1.242318674921989441e-01,-8.678656816482543945e-02,1.246268227696418762e-01,1.321264635771512985e-02,1.250217705965042114e-01,1.132118701934814453e-01,1.254167258739471436e-01,2.132110893726348877e-01,1.258116811513900757e-01
6.000000238418579102e-01,1.905059255659580231e-02,4.386046930449083447e-05,5.353524815291166306e-03,5.344252660870552063e-02,2.110751520376652479e-04,1.403972320258617401e-02,5.344294380517636972e-02,1.049862237995075748e-01,5.263815820217132568e-02,8.417449866678965165e-02,-1.200782996068017194e-02,2.190477401018142700e-01,1.114560407586395741e-03,2.197169214487075806e-01,-1.238836497068405151e-01,1.197183504700660706e-01,-1.244190037250518799e-01,1.971977949142456055e-02,-1.249543502926826477e-01,-8.027879148721694946e-02,-1.254897117614746094e-01,-1.802773624658584595e-01,-1.260250508785247803e-01,-1.809465438127517700e-01,-1.026839367114007473e-03,-1.816157251596450806e-01,1.239713728427886963e-01,-8.161716908216476440e-02,1.245067268610000610e-01,1.838140562176704407e-02,1.250420659780502319e-01,1.183799728751182556e-01,1.255774199962615967e-01,2.183785587549209595e-01,1.261127591133117676e-01
7.000000476837158203e-01,2.521754801273345947e-02,7.687573088333010674e-05,6.940580438822507858e-03,6.166954711079597473e-02,3.301526012364774942e-04,1.587055623531341553e-02,6.167043129079233937e-02,1.028478405842973981e-01,5.156026780605316162e-02,8.227487485615971041e-02,-2.138383215210176713e-02,2.252127379179000854e-01,1.464980654418468475e-03,2.260802984237670898e-01,-1.235320121049880981e-01,1.260827183723449707e-01,-1.242260634899139404e-01,2.608511410653591156e-02,-1.249201148748397827e-01,-7.391247898340225220e-02,-1.256141662597656250e-01,-1.739100813865661621e-01,-1.263082176446914673e-01,-1.747776418924331665e-01,-1.311229309067130089e-03,-1.756452023983001709e-01,1.236857622861862183e-01,-7.564761489629745483e-02,1.243798136711120605e-01,2.434998191893100739e-02,1.250738650560379028e-01,1.243475750088691711e-01,1.257679164409637451e-01,2.243451774120330811e-01,1.264619678258895874e-01
8.000000119209289551e-01,3.218844160437583923e-02,1.252585643669590354e-04,8.689452894032001495e-03,6.970895081758499146e-02,4.838283639401197433e-04,1.748872175812721252e-02,6.971063214852477041e-02,1.002669302340701146e-01,5.025978758931159973e-02,8.040200857732431039e-02,-2.580910350227283434e-02,2.321809083223342896e-01,1.863127341493964195e-03,2.332670688629150391e-01,-1.231321543455123901e-01,1.332708448171615601e-01,-1.240010932087898254e-01,3.327460959553718567e-02,-1.248700246214866638e-01,-6.672161817550659180e-02,-1.257389634847640991e-01,-1.667178571224212646e-01,-1.266078948974609375e-01,-1.678040176630020142e-01,-1.612610183656215668e-03,-1.688901782035827637e-01,1.233826726675033569e-01,-6.889395415782928467e-02,1.242516115307807922e-01,3.110227361321449280e-02,1.251205354928970337e-01,1.310985088348388672e-01,1.259894818067550659e-01,2.310947477817535400e-01,1.268584132194519043e-01
9.000000357627868652e-01,3.994477540254592896e-02,1.926585682667791843e-04,1.057977788150310516e-02,7.756334543228149414e-02,6.740000098943710327e-04,1.890324801206588745e-02,7.756627665490037349e-02,9.740525576569665500e-02,4.881842061877250671e-02,7.855644506375597524e-02,-2.861674468373459623e-02,2.399335801601409912e-01,2.308574737980961800e-03,2.412560284137725830e-01,-1.226844340562820435e-01,1.412616372108459473e-01,-1.237423866987228394e-01,4.126722365617752075e-02,-1.248003467917442322e-01,-5.872718244791030884e-02,-1.258583068847656250e-01,-1.587215960025787354e-01,-1.269162595272064209e-01,-1.600440442562103271e-01,-1.923257717862725258e-03,-1.613664925098419189e-01,1.230697482824325562e-01,-6.137207895517349243e-02,1.241277009248733521e-01,3.862232714891433716e-02,1.251856684684753418e-01,1.386167407035827637e-01,1.262436211109161377e-01,2.386111319065093994e-01,1.273015737533569336e-01
